OP779679.1	PGEN_.00g157790::Scaffold_07:13589676-13602155	83.735	166	26	1	633	798	1790	1626	3.01e-36	156
MZ758803.1	PGEN_.00g008080::Scaffold_01:20329294-20354610	76.699	309	70	2	529	836	4609	4302	1.65e-40	171
MW261575.1	PGEN_.00g266170::Scaffold_13:17750102-17762122	84.685	111	17	0	151	261	6048	6158	1.64e-22	111
MW261536.1	PGEN_.00g273210::Scaffold_13:37009153-37018750	83.938	193	31	0	1268	1460	8838	9030	6.86e-45	185
MW261535.1	PGEN_.00g202340::Scaffold_09:33241918-33252092	87.059	340	40	3	955	1292	8622	8959	8.67e-104	381
MW261529.1	PGEN_.00g119420::Scaffold_05:42393817-42400734	80.769	156	30	0	246	401	6752	6907	1.35e-26	122
MN275189.1	PGEN_.00g110580::Scaffold_05:16845633-16850667	88.785	107	12	0	16	122	288	394	2.79e-29	132
MH559334.1	PGEN_.00g216640::Scaffold_10:33366292-33373124	88.745	231	26	0	69	299	6128	6358	8.79e-75	283
MH392190.1	PGEN_.00g179560::Scaffold_08:30772088-30796826	77.737	548	114	8	625	1168	678	135	4.72e-88	329
AM876488.1	PGEN_.00g310760::Scaffold_15:35178817-35212030	87.662	154	17	2	394	545	21403	21556	5.13e-43	178
AM877100.1	PGEN_.00g037790::Scaffold_02:12667055-12668346	87.279	283	36	0	41	323	1291	1009	5.52e-87	324
AM877048.1	PGEN_.00g164170::Scaffold_07:31437886-31453210	85.517	145	21	0	225	369	11613	11757	2.76e-35	152
AM877044.1	PGEN_.00g196010::Scaffold_09:14152918-14162143	84.100	239	38	0	1	239	872	1110	3.59e-59	231
AM877448.1	PGEN_.00g016590::Scaffold_01:44345210-44369080	87.671	146	18	0	87	232	9029	9174	7.69e-41	171
AM876397.1	PGEN_.00g287540::Scaffold_14:26576836-26589906	87.050	139	18	0	50	188	10318	10180	5.73e-37	158
AM876952.1	PGEN_.00g016590::Scaffold_01:44345210-44369080	89.726	146	15	0	75	220	9029	9174	6.95e-46	187
AM876921.1	PGEN_.00g016590::Scaffold_01:44345210-44369080	89.726	146	15	0	72	217	9029	9174	6.67e-46	187
AM877332.1	PGEN_.00g289360::Scaffold_14:30442623-30446417	92.000	450	36	0	1	450	450	1	7.88e-180	632
AM877246.1	PGEN_.00g289360::Scaffold_14:30442623-30446417	85.217	460	66	2	189	647	1007	549	5.27e-132	473
AM876312.1	PGEN_.00g164170::Scaffold_07:31437886-31453210	86.207	145	20	0	222	366	11613	11757	5.26e-37	158
AM876309.1	PGEN_.00g310760::Scaffold_15:35178817-35212030	88.312	154	16	2	279	430	21403	21556	9.88e-45	183
AM876856.1	PGEN_.00g310760::Scaffold_15:35178817-35212030	88.312	154	16	2	410	561	21403	21556	9.59e-45	183
AM877583.1	PGEN_.00g001730::Scaffold_01:3585240-3594053	80.531	226	36	6	82	303	1	222	7.77e-40	167
AM877555.1	PGEN_.00g113030::Scaffold_05:24363331-24373795	75.325	231	51	5	37	264	4533	4760	2.09e-21	106
AM877200.1	PGEN_.00g167710::Scaffold_07:41025179-41033015	82.609	138	23	1	125	261	5526	5389	8.25e-26	121
AM877133.1	PGEN_.00g310760::Scaffold_15:35178817-35212030	87.662	154	17	2	401	552	21403	21556	4.99e-43	178
AM877547.1	PGEN_.00g016590::Scaffold_01:44345210-44369080	89.726	146	15	0	72	217	9029	9174	2.93e-46	187
AM877542.1	PGEN_.00g273210::Scaffold_13:37009153-37018750	82.902	193	33	0	111	303	8838	9030	5.89e-42	174
AM877479.1	PGEN_.00g040150::Scaffold_02:19277062-19281162	91.250	80	5	2	48	126	147	225	6.42e-22	108
AM873708.1	PGEN_.00g320350::Scaffold_16:12279612-12342154	84.762	105	14	2	1	104	3364	3261	7.99e-21	104
AM873665.1	PGEN_.00g213840::Scaffold_10:25697156-25703509	88.043	92	11	0	303	394	2477	2568	1.66e-22	110
AM875394.1	PGEN_.00g240950::Scaffold_11:47381208-47391142	85.976	164	22	1	1	163	7482	7645	5.14e-42	174
AM875383.1	PGEN_.00g298410::Scaffold_15:3561575-3576712	83.173	208	31	4	32	238	14921	15125	7.98e-46	187
AM874417.1	PGEN_.00g273210::Scaffold_13:37009153-37018750	82.828	198	33	1	6	203	8834	9030	1.45e-42	176
AM874395.1	PGEN_.00g083310::Scaffold_04:11731455-11748698	83.240	358	58	2	232	588	7842	7486	4.81e-88	327
AM872722.1	PGEN_.00g040150::Scaffold_02:19277062-19281162	91.250	80	5	2	34	112	147	225	5.74e-22	108
AM872668.1	PGEN_.00g083310::Scaffold_04:11731455-11748698	83.240	358	58	2	244	600	7842	7486	4.52e-88	327
AM872647.1	PGEN_.00g298410::Scaffold_15:3561575-3576712	82.775	209	30	5	297	503	14921	15125	2.81e-44	182
AM872633.1	PGEN_.00g310760::Scaffold_15:35178817-35212030	88.312	154	16	2	360	511	21403	21556	9.73e-45	183
AM872387.1	PGEN_.00g089370::Scaffold_04:27874757-27930228	78.780	410	66	18	66	463	2823	2423	2.14e-66	255
AM872343.1	PGEN_.00g119420::Scaffold_05:42393817-42400734	80.128	156	31	0	247	402	6752	6907	9.72e-25	117
AM875729.1	PGEN_.00g152520::Scaffold_06:60891790-60942793	87.778	90	11	0	283	372	6860	6771	2.18e-21	106
AM874742.1	PGEN_.00g310760::Scaffold_15:35178817-35212030	88.312	154	16	2	395	546	21403	21556	9.96e-45	183
AM875715.1	PGEN_.00g003630::Scaffold_01:9094056-9114982	91.803	122	10	0	327	448	20801	20922	6.02e-41	171
AM876110.1	PGEN_.00g023990::Scaffold_01:66219310-66228413	89.691	97	10	0	346	442	4858	4954	5.82e-27	124
AM876099.1	PGEN_.00g048720::Scaffold_02:43410947-43417430	83.648	159	25	1	1	158	117	275	1.04e-34	150
AM876064.1	PGEN_.00g233770::Scaffold_11:27658467-27661179	84.861	469	71	0	31	499	1658	1190	5.31e-132	473
AM876030.1	PGEN_.00g273210::Scaffold_13:37009153-37018750	84.393	173	27	0	2	174	8858	9030	6.72e-41	171
AM875304.1	PGEN_.00g119200::Scaffold_05:41854407-41873229	93.243	74	5	0	217	290	13547	13620	1.68e-22	110
AM875261.1	PGEN_.00g327640::Scaffold_17:127742-131821	84.615	104	16	0	118	221	1767	1664	7.18e-21	104
AM875244.1	PGEN_.00g159650::Scaffold_07:19196592-19228377	88.601	386	41	2	183	568	7443	7825	8.90e-130	466
AM874360.1	PGEN_.00g233610::Scaffold_11:27130927-27139133	90.437	481	45	1	1	480	2457	1977	2.17e-180	634
AM873273.1	PGEN_.00g323140::Scaffold_16:20475729-20496118	84.615	169	25	1	4	172	6019	5852	1.26e-39	167
AM874330.1	PGEN_.00g217090::Scaffold_10:34286256-34286918	78.551	345	72	2	221	564	662	319	1.71e-57	226
AM874319.1	PGEN_.00g274590::Scaffold_13:40864421-40867921	89.803	608	58	4	1	606	969	364	0.0	778
AM874316.1	PGEN_.00g196010::Scaffold_09:14152918-14162143	85.870	184	26	0	221	404	861	1044	2.16e-49	198
AM873233.1	PGEN_.00g200410::Scaffold_09:27910462-27920344	80.000	220	29	9	32	249	1016	1222	3.87e-34	148
AM873533.1	PGEN_.00g289370::Scaffold_14:30462031-30466364	90.000	140	12	2	2	139	140	1	7.43e-44	180
AM874595.1	PGEN_.00g310760::Scaffold_15:35178817-35212030	87.662	154	17	2	401	552	21403	21556	4.58e-43	178
AM876010.1	PGEN_.00g040150::Scaffold_02:19277062-19281162	91.250	80	5	2	30	108	147	225	6.17e-22	108
