PGEN_.00g000300::Scaffold_01:503707-557915	AM873085.1	80.745	161	25	6	1902	2058	608	450	4.77e-25	121
PGEN_.00g000970::Scaffold_01:1970367-1991359	JO122367.1	85.217	115	16	1	17344	17458	221	108	2.39e-24	117
PGEN_.00g001730::Scaffold_01:3585240-3594053	AM877583.1	80.531	226	36	6	1	222	82	303	9.83e-40	167
PGEN_.00g002420::Scaffold_01:5732605-5754981	JO108664.1	88.722	133	15	0	9741	9873	8	140	3.23e-38	163
PGEN_.00g002430::Scaffold_01:5761729-5830003	JO102954.1	93.396	106	7	0	5709	5814	148	253	4.58e-36	158
PGEN_.00g002480::Scaffold_01:5933156-5984637	JO119744.1	84.000	125	20	0	22342	22466	656	780	4.53e-25	121
PGEN_.00g002510::Scaffold_01:6053072-6090279	JO123604.1	75.554	1579	373	11	11666	13239	2443	873	0.0	765
PGEN_.00g002750::Scaffold_01:6722689-6757020	JO119824.1	85.315	143	15	6	1	140	111	250	6.45e-32	143
PGEN_.00g003180::Scaffold_01:7982531-7986829	AM873085.1	82.759	145	20	5	1877	2017	450	593	2.92e-27	124
PGEN_.00g003240::Scaffold_01:8147720-8157455	AM873085.1	82.069	145	21	5	7717	7857	450	593	3.09e-25	119
PGEN_.00g003630::Scaffold_01:9094056-9114982	AM875715.1	91.803	122	10	0	20801	20922	327	448	1.81e-40	171
PGEN_.00g003890::Scaffold_01:9981218-10004414	JO123495.1	86.869	99	9	3	8130	8226	97	1	1.59e-21	108
PGEN_.00g004180::Scaffold_01:10891637-10912223	JO102952.1	84.393	173	26	1	9864	10036	972	801	6.39e-40	169
PGEN_.00g004260::Scaffold_01:11020714-11077206	JO116843.1	82.011	189	25	4	21	200	2677	2489	1.76e-34	152
PGEN_.00g005480::Scaffold_01:13725578-13827565	JO113750.1	90.196	102	10	0	19181	19282	142	41	1.15e-28	134
PGEN_.00g005670::Scaffold_01:14385195-14420035	JO108939.1	86.076	158	22	0	17573	17730	1082	1239	3.00e-40	171
PGEN_.00g006140::Scaffold_01:15487215-15500399	JO103349.1	90.217	92	9	0	8756	8847	413	504	1.16e-25	121
PGEN_.00g006800::Scaffold_01:16877837-16886219	AM877246.1	77.890	493	105	4	29	517	79	571	6.83e-81	303
PGEN_.00g007860::Scaffold_01:19770707-19772944	GAEH01001848.1	83.465	1010	162	5	1	1008	684	1690	0.0	935
PGEN_.00g007870::Scaffold_01:19789621-19794144	GAEH01001848.1	84.836	1009	150	3	3515	4522	1690	684	0.0	1013
PGEN_.00g007880::Scaffold_01:19800483-19804989	GAEH01001848.1	84.965	1011	147	2	3498	4506	1690	683	0.0	1020
PGEN_.00g007980::Scaffold_01:19917223-19928812	JO102877.1	81.818	187	34	0	11396	11582	535	721	7.78e-37	158
PGEN_.00g008030::Scaffold_01:20085937-20113770	JO113847.1	77.725	211	43	4	11256	11464	864	656	5.27e-27	126
PGEN_.00g008040::Scaffold_01:20123365-20229166	JO101740.1	85.906	149	21	0	32721	32869	3670	3522	1.97e-36	159
PGEN_.00g008080::Scaffold_01:20329294-20354610	JO110167.1	76.699	309	70	2	4302	4609	1937	2244	2.18e-40	171
PGEN_.00g008130::Scaffold_01:20558005-20744692	JO107549.1	82.381	420	72	2	10272	10690	1577	1995	6.86e-98	364
PGEN_.00g009300::Scaffold_01:24181848-24192589	JO114139.1	95.455	88	3	1	7933	8020	1	87	2.61e-31	139
PGEN_.00g012430::Scaffold_01:32201192-32224834	AM873085.1	80.556	144	25	3	17055	17195	450	593	1.62e-21	108
PGEN_.00g013290::Scaffold_01:34512421-34532313	JO119639.1	86.709	158	21	0	4084	4241	2193	2036	3.69e-42	176
PGEN_.00g013370::Scaffold_01:34648322-34677390	JO113726.1	78.571	182	39	0	23489	23670	207	26	2.56e-25	121
PGEN_.00g013380::Scaffold_01:34687119-34738449	JO108225.1	89.873	237	24	0	39793	40029	420	184	1.16e-80	305
PGEN_.00g013420::Scaffold_01:34795781-34815410	AM873085.1	81.379	145	24	3	9980	10121	450	594	8.05e-24	115
PGEN_.00g014100::Scaffold_01:36647816-36652793	JO109311.1	76.763	241	51	5	4415	4653	238	1	7.27e-29	130
PGEN_.00g015220::Scaffold_01:40087293-40097368	JO101939.1	80.374	214	42	0	63	276	400	187	1.45e-38	163
PGEN_.00g016290::Scaffold_01:43515632-43587080	JO109705.1	82.573	241	33	4	67036	67270	2113	2350	6.07e-50	204
PGEN_.00g016410::Scaffold_01:43852979-43863088	JO102060.1	82.166	157	28	0	3712	3868	715	871	3.18e-30	135
PGEN_.00g016570::Scaffold_01:44257157-44308758	JO107344.1	81.614	223	39	2	33339	33560	338	559	5.72e-44	183
PGEN_.00g016590::Scaffold_01:44345210-44369080	JO104981.1	89.726	146	15	0	9029	9174	55	200	2.05e-45	187
PGEN_.00g016860::Scaffold_01:45201848-45213053	JO103404.1	85.600	125	16	2	3581	3704	124	1	1.64e-28	130
PGEN_.00g016870::Scaffold_01:45329925-45330404	GAEH01000038.1	80.952	462	84	4	1	460	14	473	6.08e-100	363
PGEN_.00g017010::Scaffold_01:45935267-45945468	JO114412.1	92.000	75	6	0	4452	4526	260	334	2.52e-21	106
PGEN_.00g017860::Scaffold_01:48136795-48272553	JO104898.1	90.000	120	11	1	66290	66408	80	199	1.18e-34	154
PGEN_.00g019070::Scaffold_01:51725344-51742133	JO122030.1	87.368	95	12	0	13586	13680	359	265	3.20e-22	110
PGEN_.00g019200::Scaffold_01:52008632-52058486	JO115661.1	81.013	632	99	12	49213	49838	509	1125	4.86e-134	483
PGEN_.00g019400::Scaffold_01:52646081-52675177	JO101339.1	87.963	108	13	0	14600	14707	601	494	1.53e-27	128
PGEN_.00g019760::Scaffold_01:54091458-54107147	JO104209.1	83.453	139	22	1	7080	7218	223	360	8.26e-28	128
PGEN_.00g020860::Scaffold_01:56781648-56796396	JO103033.1	88.288	111	9	3	10882	10991	448	555	2.16e-28	130
PGEN_.00g021170::Scaffold_01:57270958-57313441	JO122816.1	92.473	93	7	0	30759	30851	1049	957	4.81e-29	134
PGEN_.00g021330::Scaffold_01:57654773-57674949	JO115145.1	78.917	351	66	5	19826	20176	381	39	7.87e-59	231
PGEN_.00g021430::Scaffold_01:57967952-57986745	JO116722.1	88.119	101	12	0	12582	12682	1113	1013	1.66e-25	121
PGEN_.00g021940::Scaffold_01:59628564-59664565	JO103340.1	80.829	193	37	0	22269	22461	1121	1313	1.12e-34	152
PGEN_.00g022130::Scaffold_01:60238838-60256130	JO106723.1	80.859	256	41	7	14320	14570	272	20	8.85e-48	195
PGEN_.00g022420::Scaffold_01:61131166-61211539	JO109535.1	83.544	158	26	0	43388	43545	1922	1765	3.24e-33	148
PGEN_.00g022750::Scaffold_01:61969703-62002275	JO119441.1	80.952	210	40	0	7349	7558	1868	1659	3.63e-39	167
PGEN_.00g022820::Scaffold_01:62452960-62491055	JO107303.1	83.051	118	20	0	25989	26106	395	512	2.61e-21	108
PGEN_.00g023320::Scaffold_01:64215978-64252168	JO106723.1	77.358	265	52	7	33226	33485	272	11	4.06e-34	150
PGEN_.00g023910::Scaffold_01:65947002-66036701	JO118457.1	83.969	131	19	2	69389	69518	122	251	6.10e-26	124
PGEN_.00g023990::Scaffold_01:66219310-66228413	JO119993.1	83.000	200	34	0	8904	9103	530	729	3.63e-44	182
PGEN_.00g024270::Scaffold_01:66901394-66927757	JO111973.1	83.200	125	21	0	7305	7429	816	692	1.08e-23	115
PGEN_.00g024520::Scaffold_01:67734635-67748271	JO113858.1	83.333	228	38	0	918	1145	365	138	6.93e-53	211
PGEN_.00g024540::Scaffold_01:67767963-67786196	JO112800.1	91.453	117	10	0	16919	17035	126	10	9.47e-38	161
PGEN_.00g025510::Scaffold_01:70634316-70712415	JO116782.1	80.392	408	68	11	15197	15598	578	177	8.22e-79	300
PGEN_.00g025530::Scaffold_01:70738879-70863837	JO107208.1	82.803	157	18	5	20499	20654	992	844	5.08e-28	132
PGEN_.00g025770::Scaffold_01:71558656-71569386	JO116467.1	89.286	84	7	2	5901	5983	327	245	9.53e-21	104
PGEN_.00g026980::Scaffold_01:74541793-74591327	JO102759.1	78.212	179	36	3	41676	41852	280	103	2.63e-22	111
PGEN_.00g027360::Scaffold_01:75907469-75943080	JO108026.1	82.270	141	23	2	19012	19151	6	145	3.14e-25	121
PGEN_.00g027380::Scaffold_01:75979106-76045024	JO119799.1	77.470	253	53	4	55737	55987	1	251	2.66e-33	148
PGEN_.00g027840::Scaffold_01:76968781-76992428	JO119896.1	83.125	160	27	0	23486	23645	535	694	3.44e-33	147
PGEN_.00g028060::Scaffold_01:77460909-77481463	AM873085.1	80.864	162	23	8	19214	19370	608	450	1.81e-25	121
PGEN_.00g028280::Scaffold_01:78164630-78265700	JO115844.1	83.041	171	26	3	61742	61911	4792	4624	3.15e-34	152
PGEN_.00g028310::Scaffold_01:78309410-78335352	JO107714.1	88.839	224	25	0	22151	22374	455	678	4.61e-72	276
PGEN_.00g028330::Scaffold_01:78368455-78385123	JO103582.1	86.486	111	15	0	11924	12034	383	273	4.08e-26	122
PGEN_.00g028390::Scaffold_01:78496122-78508138	JK845853.1	85.437	103	15	0	8997	9099	381	483	8.24e-22	108
PGEN_.00g029430::Scaffold_01:80898880-80901911	JG392140.1	85.566	866	123	2	251	1115	1	865	0.0	905
PGEN_.00g029460::Scaffold_01:80906399-80932632	AM873085.1	80.690	145	23	5	15571	15711	450	593	1.80e-21	108
PGEN_.00g030100::Scaffold_01:82365430-82390012	JO106723.1	77.429	319	62	10	23007	23317	35	351	9.80e-44	182
PGEN_.00g031030::Scaffold_01:84441852-84452127	JO112966.1	90.000	90	9	0	3802	3891	676	765	1.17e-24	117
PGEN_.00g031390::Scaffold_01:85880535-85890855	GAEH01006040.1	82.609	276	44	4	8794	9068	282	10	6.69e-62	241
PGEN_.00g031510::Scaffold_01:86039880-86075028	JO111458.1	90.000	140	12	2	32061	32199	578	440	5.03e-43	180
PGEN_.00g031880::Scaffold_01:86897644-86928309	JO122337.1	76.221	614	117	25	4	607	21	615	1.16e-78	298
PGEN_.00g032160::Scaffold_01:87517014-87526727	JO107936.1	84.375	128	18	2	46	172	1943	1817	6.62e-27	124
PGEN_.00g033260::Scaffold_01:89477440-89493698	GAEH01001452.1	77.642	246	51	3	14411	14654	293	536	2.36e-33	147
PGEN_.00g033270::Scaffold_01:89509716-89543234	JO104265.1	83.673	147	24	0	17364	17510	1366	1512	8.15e-31	139
PGEN_.00g033300::Scaffold_01:89601769-89638524	JO112457.1	83.889	180	29	0	16434	16613	1862	1683	8.81e-41	172
